,Wales,index,year
784,0.0,eclipse_ide,2012
785,0.0,eclipse_plugin_development,2012
786,0.0,eclipse_rcp,2012
787,0.0,eco-conscious,2012
788,0.0,ecommerce_&_social_media,2012
789,0.0,ecommerce_marketing,2012
790,0.0,ecommerce_technology,2012
791,0.0,ecommerce_workshops,2012
792,0.0,economics,2012
793,0.0,ecosystem,2012
794,0.0,edinburgh,2012
795,0.0,education,2012
796,0.0,education_&_technology,2012
797,0.0,education_technology_start-ups,2012
798,0.0,educational,2012
799,0.0,educational_apps,2012
800,0.0,edupunk,2012
801,0.0,elasticsearch,2012
802,0.0,elearning,2012
803,0.0,electrical_engineering,2012
804,0.0,electronic_engineering,2012
805,0.0,electronic_music,2012
806,0.0,electronic_music_recording_and_production,2012
807,0.0,electronic_privacy,2012
808,0.0,electronics_as_a_hobby,2012
809,0.0,electronics_mechanics_engineering_design,2012
810,0.0,electronics_technology,2012
811,0.0,elixir,2012
812,0.0,elixir_programming,2012
813,0.0,elm_programming,2012
814,0.0,emacs_lisp,2012
815,0.0,email_campaign_management,2012
816,0.0,email_campaign_marketing,2012
817,0.0,email_deliverability,2012
818,0.0,email_marketing_(ecommerce),2012
819,0.0,email_marketing_2.0,2012
820,0.0,email_security,2012
821,0.0,embedded_linux,2012
822,0.0,embedded_systems,2012
823,0.0,embedded_systems_programming,2012
824,0.0,ember_js,2012
825,0.0,emergence,2012
826,0.0,emerging_robotic_technologies,2012
827,0.0,emerging_technologies,2012
828,0.0,employment,2012
829,0.0,end_poverty,2012
830,0.0,ending_poverty,2012
831,0.0,energy_efficiency,2012
832,0.0,energy_efficiency_&_renewable_power,2012
833,0.0,engineering,2012
834,0.0,engineering_leadership,2012
835,0.0,engineers,2012
836,0.0,enterprise_2.0,2012
837,0.0,enterprise_application_integration,2012
838,0.0,enterprise_architecture,2012
839,0.0,enterprise_content_management_ecm,2012
840,0.0,enterprise_mobility,2012
841,0.0,enterprise_mobility_architects,2012
842,0.0,enterprise_nosql,2012
843,0.0,enterprise_resource_planning,2012
844,0.0,enterprise_resource_planning_hybrid,2012
845,0.0,enterprise_search,2012
846,0.0,enterprise_semantics,2012
847,0.0,enterprise_technology,2012
848,0.0,entertainment_industry,2012
849,0.0,entrepreneur_futurists,2012
850,0.0,entrepreneur_matchmaking,2012
851,0.0,entrepreneur_networking,2012
852,0.0,entrepreneurship,2012
853,0.0,entreprenuers,2012
854,0.0,entreprise,2012
855,0.0,environment,2012
856,0.0,environment_art,2012
857,0.0,episerver,2012
858,0.0,eris,2012
859,0.0,erlang_conferences,2012
860,0.0,erlang_programming,2012
861,0.0,erp_cloud,2012
862,0.0,erp_consulting,2012
863,0.0,erp_software,2012
864,0.0,esri,2012
865,0.0,ethereum,2012
866,0.0,ethical_hacker,2012
867,0.0,etl,2012
868,0.0,etsy_sellers,2012
869,0.0,european_football,2012
870,0.0,event_driven_architecture,2012
871,0.0,evolution,2012
872,0.0,exam_preparation,2012
873,0.0,exams,2012
874,0.0,executive_agile,2012
875,0.0,executive_coaching,2012
876,0.0,executives-_managers_and_above,2012
877,0.0,exercise,2012
878,0.0,expat,2012
879,0.0,expat_chinese,2012
880,0.0,expat_irish,2012
881,0.0,expat_polish,2012
882,0.0,expat_spanish,2012
883,0.0,experience_design,2012
884,0.0,experimental_electronic_music,2012
885,0.0,experimental_music,2012
886,0.0,explore:_agile_scrum_xp_lean_kanban,2012
887,0.0,expression_engine,2012
888,0.0,expressionengine,2012
889,0.0,ext.net,2012
890,0.0,ext_js,2012
891,0.0,extreme_programming,2012
892,0.0,f#_programming,2012
893,0.0,f-sharp,2012
894,0.0,fab_lab,2012
895,0.0,fabrication,2012
896,0.0,facebook,2012
897,0.0,facebook_application_development,2012
898,0.0,facebook_developers,2012
899,0.0,facebook_marketing,2012
900,0.0,facilitation,2012
901,0.0,faith,2012
902,0.0,fashion_and_style,2012
903,0.0,fashion_design,2012
904,0.0,fashion_designers,2012
905,0.0,fashion_industry,2012
906,0.0,fashion_shows,2012
907,0.0,fault-tolerance,2012
908,0.0,fba_fulfillment_by_amazon,2012
909,0.0,fda_requirements_for_medical_device,2012
910,0.0,fear_of_public_speaking,2012
911,0.0,female_entrepreneurs,2012
912,0.0,fiction,2012
913,0.0,figure_drawing,2012
914,0.0,filemaker_go,2012
915,0.0,filemaker_pro_database_development,2012
916,0.0,filemaker_tips_and_tricks,2012
917,0.0,film,2012
918,0.0,film_and_video_production,2012
919,0.0,film_industry,2012
920,0.0,finance,2012
921,0.0,finance_professionals,2012
922,0.0,financial_education,2012
923,0.0,financial_engineering,2012
924,0.0,financial_forecasting,2012
925,0.0,financial_innovation,2012
926,0.0,financial_institutions,2012
927,0.0,financial_services,2012
928,0.0,financial_technology,2012
929,0.0,findability,2012
930,0.0,fintech,2012
931,0.0,fisheye,2012
932,0.0,fitbit,2012
933,0.0,fitness,2012
934,0.0,fitness_professionals,2012
935,0.0,fixing,2012
936,0.0,flash,2012
937,0.0,flash_builder,2012
938,0.0,flash_platform,2012
939,0.0,flex,2012
940,0.0,food_bloggers,2012
941,0.0,food_blogging,2012
942,0.0,food_justice,2012
943,0.0,food_waste,2012
944,0.0,foosball,2012
945,0.0,for_the_people,2012
946,0.0,force.com,2012
947,0.0,founder_institute,2012
948,0.0,founders,2012
949,0.0,fpv,2012
950,0.0,free_content,2012
951,0.0,free_culture,2012
952,0.0,free_knowledge,2012
953,0.0,free_software_and_hardware,2012
954,0.0,free_software_foundation,2012
955,0.0,free_speech,2012
956,0.0,freedom,2012
957,0.0,freedom_of_speech,2012
958,0.0,freelance,2012
959,0.0,freelancer_networking,2012
960,0.0,freelancers_in_london,2012
961,0.0,freethinker,2012
962,0.0,french_language,2012
963,0.0,friendship_and_socialising,2012
964,0.0,front-end_development,2012
965,0.0,front-end_engineering,2012
966,0.0,frontend,2012
967,0.0,fsharp,2012
968,0.0,full_stack_development,2012
969,0.0,fun_times,2012
970,0.0,functional_and_regression_testing,2012
971,0.0,functional_programming,2012
972,0.0,functional_programming_in_f#,2012
973,0.0,functional_programming_in_python,2012
974,0.0,functional_reactive_programming,2012
975,0.0,funding,2012
976,0.0,fundraising,2012
977,0.0,furniture_design,2012
978,0.0,future_of_journalism,2012
979,0.0,future_of_news,2012
980,0.0,future_technology_trends,2012
981,0.0,future_vision,2012
982,0.0,futures_trading,2012
983,0.0,futurists,2012
984,0.0,futurology,2012
985,0.0,gadget_lovers,2012
986,0.0,gambling,2012
987,0.0,game_ai,2012
988,0.0,game_art,2012
989,0.0,game_artist,2012
990,0.0,game_design,2012
991,0.0,"game_design,_game_modding,_3d_modeling",2012
992,0.0,game_development,2012
993,0.0,game_music,2012
994,0.0,game_night,2012
995,0.0,game_production,2012
996,0.0,game_programming,2012
997,0.0,games,2012
998,0.0,games_development,2012
999,0.0,gamification,2012
1000,0.0,gamification_at_work,2012
1001,0.0,gaming,2012
1002,0.0,gdg,2012
1003,0.0,geek_culture,2012
1004,0.0,geeks,2012
1005,0.0,geeks_&_nerds,2012
1006,0.0,gemfire,2012
1007,0.0,generative_art,2012
1008,0.0,genetics,2012
1009,0.0,genomics,2012
1010,0.0,genuino,2012
1011,0.0,geographic_information_systems:_gis,2012
1012,0.0,geography,2012
1013,0.0,geolocation,2012
1014,0.0,geospatial,2012
1015,0.0,geospatial_technologies,2012
1016,0.0,getchef,2012
1017,0.0,getting_started_with_python,2012
1018,0.0,girl_develop_it,2012
1019,0.0,girls_in_tech,2012
1020,0.0,gis,2012
1021,0.0,git,2012
1022,0.0,giving_back_to_the_community_-_engaging_our_youth,2012
1023,0.0,global_warming,2012
1024,0.0,gnu/linux,2012
1025,0.0,gnu/linux_configuration,2012
1026,0.0,go,2012
1027,0.0,go_programming_language,2012
1028,0.0,golang,2012
1029,0.0,golang_programming_language,2012
1030,0.0,google,2012
1031,0.0,google_adwords,2012
1032,0.0,google_analytics,2012
1033,0.0,google_app_engine,2012
1034,0.0,google_apps,2012
1035,0.0,google_apps_for_business,2012
1036,0.0,google_apps_integration,2012
1037,0.0,google_apps_script,2012
1038,0.0,google_cardboard,2012
1039,0.0,google_chrome,2012
1040,0.0,google_cloud_platform,2012
1041,0.0,google_developer_group,2012
1042,0.0,google_glass,2012
1043,0.0,google_maps,2012
1044,0.0,google_plus,2012
1045,0.0,google_search_appliance,2012
1046,0.0,google_seo,2012
1047,0.0,google_technology_user_group,2012
1048,0.0,google_web_toolkit_(gwt),2012
1049,0.0,government,2012
1050,0.0,gpgpu,2012
1051,0.0,gpu,2012
1052,0.0,gpu_programming,2012
1053,0.0,graduate_developers,2012
1054,0.0,graduate_students,2012
1055,0.0,graduate_students_and_young_professionals,2012
1056,0.0,graduates,2012
1057,0.0,grails,2012
1058,0.0,graph_databases,2012
1059,0.0,graph_theory,2012
1060,0.0,graphic_arts,2012
1061,0.0,graphic_design,2012
1062,0.0,graphic_design_and_print_production,2012
1063,0.0,graphic_design_professionals,2012
1064,0.0,graphic_design_students,2012
1065,0.0,graphic_recording,2012
1066,0.0,graphical_user_interfaces,2012
1067,0.0,grassroots_action,2012
1068,0.0,green_building,2012
1069,0.0,green_building_/_retrofitting,2012
1070,0.0,green_entrepreneurs,2012
1071,0.0,green_technology,2012
1072,0.0,grid_computing,2012
1073,0.0,groovy,2012
1074,0.0,groovy_programming_language,2012
1075,0.0,group_study,2012
1076,0.0,growth_hacker,2012
1077,0.0,growth_hacking,2012
1078,0.0,gtug,2012
1079,0.0,hack,2012
1080,0.0,hackathon,2012
1081,0.0,hackathons,2012
1082,0.0,hackers_and_makers,2012
1083,0.0,hackerspace,2012
1084,0.0,hacking,2012
1085,0.0,hacking_together_art_design_and_code,2012
1086,0.0,hacklabs,2012
1087,0.0,hackshackers,2012
1088,0.0,hackspaces,2012
1089,0.0,hadoop,2012
1090,0.0,handmade_crafts,2012
1091,0.0,happiness,2012
1092,0.0,hardware,2012
1093,0.0,hardware_club,2012
1094,0.0,hardware_engineering,2012
1095,0.0,hardware_hacking_and_reverse_engineering,2012
1096,0.0,hardware_hacks_&_gadgeteering,2012
1097,0.0,hardware_startups,2012
1098,0.0,haskell,2012
1099,0.0,hbase,2012
1100,0.0,hdfs,2012
1101,0.0,health_2.0,2012
1102,0.0,health_and_technology,2012
1103,0.0,health_and_wellbeing,2012
1104,0.0,health_care,2012
1105,0.0,health_information_technology,2012
1106,0.0,health_it_professional,2012
1107,0.0,health_professionals,2012
1108,0.0,healthcare,2012
1109,0.0,healthcare_innovation,2012
1110,0.0,healthcare_it,2012
1111,0.0,healthcare_professionals,2012
1112,0.0,healthcare_reform,2012
1113,0.0,healthcare_solutions,2012
1114,0.0,healthcare_startups,2012
1115,0.0,healthcare_technology,2012
1116,0.0,healthy_body_image,2012
1117,0.0,healthy_living,2012
1118,0.0,hedge_fund,2012
1119,0.0,help_for_business_startups,2012
1120,0.0,helping_non-profits,2012
1121,0.0,heroku,2012
1122,0.0,hibernate,2012
1123,0.0,high-functioning_autism,2012
1124,0.0,high-tech_professional,2012
1125,0.0,high-tech_ventures,2012
1126,0.0,high_availability,2012
1127,0.0,high_frequency_trading,2012
1128,0.0,high_performance,2012
1129,0.0,high_performance_computing,2012
1130,0.0,high_scalability_computing,2012
1131,0.0,high_tech,2012
1132,0.0,hipchat,2012
1133,0.0,historic_locations_and_people,2012
1134,0.0,history,2012
1135,0.0,hive,2012
1136,0.0,hobby_electronics,2012
1137,0.0,home_automation,2012
1138,0.0,hospitality,2012
1139,0.0,hospitality_&_tourism,2012
1140,0.0,hospitality_industry,2012
1141,0.0,hosting,2012
1142,0.0,housing,2012
1143,0.0,how_do_i_do_[fill_in_the_blank]_with_filemaker,2012
1144,0.0,how_to_design_a_quality_system_for_a_start_up,2012
1145,0.0,how_to_market_your_business_through_blogging,2012
1146,0.0,how_to_positively_impact_1billion_people,2012
1147,0.0,how_to_use_social_media_to_promote_your_business,2012
1148,0.0,how_to_write_good_content,2012
1149,0.0,hpc_programming,2012
1150,0.0,html,2012
1151,0.0,"html,_xhtml,_css_&_javascript",2012
1152,0.0,html5,2012
1153,0.0,html5_application_development,2012
1154,0.0,html5_game_development,2012
1155,0.0,html_5/css3,2012
1156,0.0,html_and_css,2012
1157,0.0,human-centered_design,2012
1158,0.0,human-computer_interaction,2012
1159,0.0,human_capital_management,2012
1160,0.0,human_resource_management,2012
1161,0.0,human_resources_management,2012
1162,0.0,human_rights,2012
1163,0.0,humanism,2012
1164,0.0,humanity,2012
1165,0.0,humanoid_robots,2012
1166,0.0,humour,2012
1167,0.0,hybrid_cloud,2012
1168,0.0,hybrid_erp,2012
1169,0.0,hyper-v,2012
1170,0.0,iaas_(infrastructure_as_a_service),2012
1171,0.0,ibeacon,2012
1172,0.0,ibm,2012
1173,0.0,ibm_power_users,2012
1174,0.0,ict,2012
1175,0.0,ict:_information_communications_technology,2012
1176,0.0,illustration,2012
1177,0.0,image_analysis,2012
1178,0.0,image_editing,2012
1179,0.0,image_processing,2012
1180,0.0,impact_investing,2012
1181,0.0,improvisational_music_and_art,2012
1182,0.0,improvising_with_music_and_sound_and_instruments,2012
1183,0.0,inbound_marketing,2012
1184,0.0,inclusion,2012
1185,0.0,inclusive_&_diverse,2012
1186,0.0,inclusive_design,2012
1187,0.0,income,2012
1188,0.0,independent_consultant,2012
1189,0.0,independent_filmmaking,2012
1190,0.0,independent_game_development,2012
1191,0.0,independent_publishing,2012
1192,0.0,indie_game_development,2012
1193,0.0,indie_games,2012
1194,0.0,indie_publishing,2012
1195,0.0,industrial_design,2012
1196,0.0,industrial_internet_of_things,2012
1197,0.0,industrie_4.0,2012
1198,0.0,infographics,2012
1199,0.661952745064848,information_architecture,2012
1200,0.0,information_dashboard,2012
1201,0.0,information_governance,2012
1202,0.0,information_lifecycle_management,2012
1203,0.0,information_retrieval,2012
1204,0.0,information_science,2012
1205,0.0,information_security,2012
1206,0.0,information_systems_security,2012
1207,0.0,information_technology,2012
1208,0.0,information_technology_in_business,2012
1209,0.0,information_visualization,2012
1210,0.0,infrastructure_as_code,2012
1211,0.0,innovation,2012
1212,0.0,innovation_&_clean_tech,2012
1213,0.0,innovations_in_software_testing,2012
1214,0.0,insight,2012
1215,0.0,inspirational,2012
1216,0.0,insurance,2012
1217,0.0,insurance_agents,2012
1218,0.0,insurance_professionals,2012
1219,0.0,intellectual_discussion,2012
1220,0.0,intellectual_property,2012
1221,0.0,interaction_design,2012
1222,0.0,interactive,2012
1223,0.0,interactive_art,2012
1224,0.0,interactive_design,2012
1225,0.0,interactive_fiction,2012
1226,0.0,interactive_marketing,2012
1227,0.0,interactive_music,2012
1228,0.0,interactive_tv,2012
1229,0.0,interest_graphs,2012
1230,0.0,international_development,2012
1231,0.0,international_politics,2012
1232,0.0,internet_&_social_media,2012
1233,0.0,internet_advertising_and_marketing,2012
1234,0.0,internet_affiliate_marketing,2012
1235,0.0,internet_business,2012
1236,0.0,internet_censorship,2012
1237,0.0,internet_communication_technology,2012
1238,0.0,internet_entrepreneurs,2012
1239,0.0,internet_marketing_strategies_for_business_owners,2012
1240,0.0,internet_of_everything,2012
1241,0.0,internet_of_things,2012
1242,0.0,internet_privacy,2012
1243,0.0,internet_professionals,2012
1244,0.0,internet_radio,2012
1245,0.0,internet_retail,2012
1246,0.0,internet_security,2012
1247,0.0,internet_startup_idea_group,2012
1248,0.0,internet_startups,2012
1249,0.0,internet_talk_radio,2012
1250,0.0,internet_technology_professionals_&_startups,2012
1251,0.0,interoperability,2012
1252,0.0,introduction_to_alfresco_cms,2012
1253,0.0,introduction_to_functional_programming_in_r,2012
1254,0.0,invention,2012
1255,0.0,inventor,2012
1256,0.0,inventors_and_product_developers,2012
1257,0.0,inventors_group,2012
1258,0.0,inventors_just_getting_started,2012
1259,0.0,investing,2012
1260,0.0,investment_banking,2012
1261,0.0,investor,2012
1262,0.0,investors_network,2012
1263,0.0,ios,2012
1264,0.0,ios_and_android_application_development,2012
1265,0.0,ios_application_security,2012
1266,0.0,ios_development,2012
1267,0.0,ios_game_development,2012
1268,0.0,ios_platform,2012
1269,0.0,iot,2012
1270,0.0,iot_hacking,2012
1271,0.0,ip_telephony,2012
1272,0.0,ipad,2012
1273,0.0,ipad_development,2012
1274,0.0,iphone,2012
1275,0.0,iphone_and_android_game_app_developers,2012
1276,0.0,iphone_app_developers_uk,2012
1277,0.0,iphone_app_marketing,2012
1278,0.0,iphone_application_development,2012
1279,0.0,iphone_fans_and_users,2012
1280,0.0,iphone_game_development,2012
1281,0.0,iphone_ipad_ios_developers,2012
1282,0.0,ipod,2012
1283,0.0,it,2012
1284,0.0,it_infrastructure,2012
1285,0.0,it_kanban,2012
1286,0.0,it_professionals,2012
1287,0.0,italian_culture,2012
1288,0.0,italian_language,2012
1289,0.0,itk,2012
1290,0.0,j2ee,2012
1291,0.0,jabber,2012
1292,0.0,jam_sessions,2012
1293,0.0,jasmine,2012
1294,0.0,java,2012
1295,0.0,java_concurrency,2012
1296,0.0,java_ee,2012
1297,0.0,java_server_side,2012
1298,0.0,java_virtual_machine,2012
1299,0.0,javascript,2012
1300,0.0,javascript_animation,2012
1301,0.0,javascript_applications,2012
1302,0.0,javascript_best_practices,2012
1303,0.0,javascript_frameworks,2012
1304,0.0,javascript_libraries,2012
1305,0.0,javascript_testing,2012
1306,0.0,javascript_toolkits,2012
1307,0.0,jboss_application_server,2012
1308,0.0,jboss_enterprise_middleware,2012
1309,0.0,jboss_solutions,2012
1310,0.0,jboss_user_group_(jbug),2012
1311,0.0,jena,2012
1312,0.0,jesus_christ,2012
1313,0.0,jewelry_making,2012
1314,0.0,jira,2012
1315,0.0,job_interview_prep,2012
1316,0.0,job_search,2012
1317,0.0,jobs,2012
1318,0.0,joomla,2012
1319,0.0,joomla!_template_design,2012
1320,0.0,joomla_extension_development,2012
1321,0.0,joomla_mastering,2012
1322,0.0,joomla_users,2012
1323,0.0,joomla_users_and_developers,2012
1324,0.0,journalism,2012
1325,0.0,jquery,2012
1326,0.0,js_backbone,2012
1327,0.0,js_underscore,2012
1328,0.0,json,2012
1329,0.0,julia,2012
1330,0.0,jvm_languages,2012
1331,0.0,kanban,2012
1332,0.0,kanban_software_development,2012
1333,0.0,kdb+,2012
1334,0.0,khronos,2012
1335,0.0,khronos_chapter,2012
1336,0.0,kids,2012
1337,0.0,kinect,2012
1338,0.0,kinect_hacks,2012
1339,0.0,knitting,2012
1340,0.0,knowledge_management,2012
1341,0.0,knowledge_sharing,2012
1342,0.0,kong,2012
1343,0.0,kotlin,2012
1344,0.0,kubernetes,2012
1345,0.0,kx,2012
1346,0.0,lamp,2012
1347,0.0,landlord_training,2012
1348,0.0,landlording_tips,2012
1349,0.0,landlords,2012
1350,0.0,landlords_gains_without_the_headaches,2012
1351,0.0,language_&_culture,2012
1352,0.0,laravel,2012
1353,0.0,large_scale_scrum,2012
1354,0.0,laser_cutting,2012
1355,0.0,latin_america,2012
1356,0.0,latino/a_networking,2012
1357,0.0,latino/a_professionals,2012
1358,0.0,latino_culture,2012
1359,0.0,law,2012
1360,0.0,law_&_technology,2012
1361,0.0,law_practice,2012
1362,0.0,lawyers,2012
1363,0.0,lead_generation,2012
1364,0.0,leadership,2012
1365,0.0,leadership_development,2012
1366,0.0,leadership_skills,2012
1367,0.0,leadership_soft_skills,2012
1368,0.0,leadership_team_development,2012
1369,0.0,lean,2012
1370,0.0,lean_management,2012
1371,0.0,lean_project_management,2012
1372,0.0,lean_six_sigma,2012
1373,0.0,lean_startup,2012
1374,0.0,lean_ux,2012
1375,0.0,learn_blogging,2012
1376,0.0,learn_coding,2012
1377,0.0,learn_python_the_hard_way,2012
1378,0.0,learn_social_media_marketing,2012
